,ZCTA5CE10,GEOID10,INTPTLAT10,INTPTLON10
30801,96815,96815,+21.2734615,-157.8224438
30802,96816,96816,+21.2906120,-157.7883276
30803,96817,96817,+21.3554804,-157.8216627
30804,96701,96701,+21.4060530,-157.8849518
30805,96703,96703,+22.1455784,-159.3856809
30806,96704,96704,+19.3373678,-155.8372283
30807,96705,96705,+21.8993681,-159.5680387
30808,96706,96706,+21.3447564,-158.0222816
30809,96707,96707,+21.3631058,-158.0822064
30810,96708,96708,+20.8523889,-156.2235622
30811,96710,96710,+19.8423834,-155.2476619
30812,96712,96712,+21.6213666,-158.0480109
30813,96713,96713,+20.7388207,-156.0450461
30814,96714,96714,+22.1312438,-159.5209607
30815,96716,96716,+22.0492751,-159.5924185
30816,96717,96717,+21.5577501,-157.9053957
30817,96719,96719,+20.2343637,-155.8359408
30818,96720,96720,+19.6598098,-155.2324728
30819,96722,96722,+22.1880920,-159.4611046
30820,96725,96725,+19.6264871,-155.9103456
30821,96726,96726,+19.4281799,-155.8209858
30822,96727,96727,+20.1099427,-155.6362714
30823,96728,96728,+19.8611764,-155.1249570
30824,96729,96729,+21.1735584,-157.1168119
30825,96730,96730,+21.5431439,-157.8504790
30826,96731,96731,+21.6586920,-157.9787916
30827,96732,96732,+20.8837833,-156.4626405
30828,96734,96734,+21.3950837,-157.7581880
30829,96737,96737,+19.0645167,-155.7796715
30830,96738,96738,+19.8731444,-155.7963597
30831,96740,96740,+19.7568198,-155.9199678
30832,96741,96741,+21.9582875,-159.5120233
30833,96742,96742,+21.1706424,-156.9586413
30834,96743,96743,+19.8621566,-155.6988468
30835,96744,96744,+21.4517334,-157.8242273
30836,96746,96746,+22.0919618,-159.3829998
30837,96747,96747,+21.9262964,-159.6244148
30838,96748,96748,+21.1310836,-156.8363995
30839,96749,96749,+19.6212822,-154.9897354
30840,96750,96750,+19.5340388,-155.7137519
30841,96751,96751,+22.1049711,-159.3025462
30842,96752,96752,+21.9709645,-159.7145071
30843,96753,96753,+20.7119550,-156.4384985
30844,96754,96754,+22.1774317,-159.4122296
30845,96755,96755,+20.1969062,-155.7899080
30846,96756,96756,+21.9070715,-159.4516648
30847,96757,96757,+21.1542069,-156.9741447
30848,96759,96759,+21.4674115,-158.0724167
30849,96760,96760,+19.5547638,-155.0561129
30850,96761,96761,+20.8972957,-156.6135404
30851,96762,96762,+21.6184789,-157.9439532
30852,96763,96763,+20.8364824,-156.9273772
30853,96764,96764,+19.9120710,-155.2769041
30854,96765,96765,+21.9221065,-159.4921300
30855,96766,96766,+21.9929081,-159.4016492
30856,96768,96768,+20.8322641,-156.2978558
30857,96769,96769,+21.8949966,-160.1519135
30858,96770,96770,+21.1340857,-157.2164864
30859,96771,96771,+19.5238691,-155.1232113
30860,96772,96772,+19.1558840,-155.6249627
30861,21793,21793,+39.4915768,-077.3466138
30862,21794,21794,+39.2984216,-076.9661289
30863,21795,21795,+39.5806082,-077.8236984
30864,21797,21797,+39.3281830,-077.0714114
30865,21798,21798,+39.5365106,-077.3026026
30866,21801,21801,+38.3823003,-075.6395771
30867,21802,21802,+38.3447709,-075.5826964
30868,21804,21804,+38.3140818,-075.5321062
30869,01107,01107,+42.1210603,-072.6070681
30870,01108,01108,+42.0806917,-072.5607907
30871,01109,01109,+42.1196737,-072.5497259
30872,01562,01562,+42.2472111,-071.9918667
30873,01564,01564,+42.4479238,-071.7760449
30874,01566,01566,+42.1032138,-072.0795453
30875,01568,01568,+42.1765255,-071.6035879
30876,01569,01569,+42.0558915,-071.6312939
30877,01570,01570,+42.0475322,-071.8469522
30878,01571,01571,+42.0537777,-071.9350751
30879,01581,01581,+42.2684262,-071.6133087
30880,01583,01583,+42.3694173,-071.7850362
30881,02351,02351,+42.1199641,-070.9572156
30882,02356,02356,+42.0604855,-071.1249698
30883,21810,21810,+38.3007466,-075.7119932
30884,21811,21811,+38.3188766,-075.2167413
30885,21813,21813,+38.4242170,-075.1554643
30886,21814,21814,+38.2958289,-075.8970557
30887,21817,21817,+37.9810288,-075.8360728
30888,21821,21821,+38.1645945,-075.9166595
30889,21822,21822,+38.2797823,-075.6367822
30890,21824,21824,+37.9807744,-076.0365460
30891,21826,21826,+38.3168912,-075.6265024
30892,21829,21829,+38.0976594,-075.3714559
30893,21830,21830,+38.4021658,-075.7379458
30894,21835,21835,+38.5318874,-075.9484585
30895,21837,21837,+38.4545722,-075.7663151
30896,01118,01118,+42.0937319,-072.5259054
30897,01119,01119,+42.1249785,-072.5112103
30898,01128,01128,+42.0922958,-072.4891351
30899,01129,01129,+42.1190621,-072.4874015
30900,01151,01151,+42.1518602,-072.5091312
30901,01199,01199,+42.1205631,-072.6044677
30902,01201,01201,+42.4482361,-073.2737268
30903,01220,01220,+42.6237991,-073.1167365
30904,01222,01222,+42.0587030,-073.3221751
30905,01223,01223,+42.3122249,-073.1101244
30906,01224,01224,+42.5133557,-073.1955939
30907,01225,01225,+42.5633634,-073.1535659
30908,01226,01226,+42.4811191,-073.1350734
30909,01229,01229,+42.2763385,-073.3358960
30910,01230,01230,+42.1729411,-073.3244633
30911,01235,01235,+42.4306196,-073.0640734
30912,01236,01236,+42.2664962,-073.3783928
30913,01237,01237,+42.5478177,-073.2680327
30914,01585,01585,+42.2407955,-072.1626445
30915,01588,01588,+42.1192280,-071.6718215
30916,01590,01590,+42.1320512,-071.7503180
30917,01602,01602,+42.2715634,-071.8499909
30918,01603,01603,+42.2446367,-071.8439252
30919,01604,01604,+42.2532540,-071.7679574
30920,01605,01605,+42.2896832,-071.7877932
30921,01901,01901,+42.4607111,-070.9460730
30922,01902,01902,+42.4710392,-070.9415353
30923,01904,01904,+42.4924563,-070.9739297
30924,01905,01905,+42.4659985,-070.9757922
30925,01906,01906,+42.4684323,-071.0139456
30926,01907,01907,+42.4742870,-070.9059080
30927,01908,01908,+42.4282561,-070.9260406
30928,01913,01913,+42.8512836,-070.9558366
30929,01915,01915,+42.5702688,-070.8669962
30930,01921,01921,+42.6831083,-071.0183302
30931,01922,01922,+42.7573131,-070.9142408
30932,02357,02357,+42.0551364,-071.0814158
30933,02359,02359,+42.0678041,-070.8057131
30934,02360,02360,+41.8833592,-070.6313810
30935,21838,21838,+38.0179061,-075.7379203
30936,21840,21840,+38.2487356,-075.9000090
30937,21841,21841,+38.2469442,-075.2958060
30938,21842,21842,+38.3505358,-075.1288798
30939,21849,21849,+38.3772612,-075.4618098
30940,21850,21850,+38.3617305,-075.3970777
30941,21851,21851,+38.0798710,-075.5424175
30942,21853,21853,+38.2035211,-075.7208809
30943,21856,21856,+38.3307295,-075.7948849
30944,21861,21861,+38.5364434,-075.7273398
30945,21862,21862,+38.3980906,-075.2271837
30946,21863,21863,+38.1879128,-075.3990413
30947,21864,21864,+38.0315392,-075.4055580
30948,21865,21865,+38.2873380,-075.8411794
30949,21866,21866,+37.9671275,-076.0213655
30950,21867,21867,+38.1096653,-075.7936777
30951,21869,21869,+38.4382266,-075.8962678
30952,21871,21871,+38.0937850,-075.7356876
30953,01238,01238,+42.2975013,-073.2301485
30954,01240,01240,+42.3678615,-073.2697680
30955,01242,01242,+42.3337341,-073.2491986
30956,01243,01243,+42.3501217,-073.0241116
30957,01244,01244,+42.1180940,-073.2574968
30958,01245,01245,+42.1868935,-073.2231053
30959,01247,01247,+42.6984367,-073.0840898
30960,01253,01253,+42.2066825,-073.1132135
30961,01254,01254,+42.3820190,-073.3654915
30962,01255,01255,+42.1074964,-073.1186066
30963,01256,01256,+42.5941657,-073.0223195
30964,01257,01257,+42.0852450,-073.3674821
30965,01258,01258,+42.1092800,-073.4628862
30966,01259,01259,+42.0754693,-073.2343765
30967,01260,01260,+42.2956959,-073.3425429
30968,01262,01262,+42.2922019,-073.3192085
30969,01264,01264,+42.2315896,-073.2024283
30970,01266,01266,+42.3123377,-073.3878245
30971,01267,01267,+42.6716162,-073.2469811
30972,01606,01606,+42.3152487,-071.7957414
30973,01607,01607,+42.2259596,-071.7889104
30974,01608,01608,+42.2619798,-071.8014615
30975,01609,01609,+42.2851138,-071.8299870
30976,01610,01610,+42.2470490,-071.8083657
30977,01923,01923,+42.5741744,-070.9505165
30978,01929,01929,+42.6344210,-070.7765923
30979,01930,01930,+42.6199100,-070.6818235
30980,01937,01937,+42.5857233,-070.9840508
30981,01938,01938,+42.6838596,-070.8426636
30982,01940,01940,+42.5341175,-071.0385743
30983,01944,01944,+42.5766364,-070.7671544
30984,01945,01945,+42.5018348,-070.8591263
30985,01949,01949,+42.6066659,-071.0103158
30986,01950,01950,+42.8123585,-070.8910952
30987,02364,02364,+41.9871959,-070.7419417
30988,02366,02366,+41.8505701,-070.6560455
30989,02367,02367,+41.9591000,-070.8027525
30990,02368,02368,+42.1764456,-071.0515674
30991,02370,02370,+42.1303994,-070.9106147
30992,02375,02375,+42.0030413,-071.0769282
30993,02379,02379,+42.0216172,-071.0267170
30994,02382,02382,+42.0789741,-070.9393902
30995,18621,18621,+41.2486007,-076.0985458
30996,18622,18622,+41.2012324,-076.2735152
30997,18623,18623,+41.6648006,-076.1519837
30998,18624,18624,+41.0606432,-075.6471701
30999,18625,18625,+41.5133870,-075.8488215
31000,18626,18626,+41.3982681,-076.5238811
31001,18628,18628,+41.4301434,-076.3138079
31002,18619,18619,+41.4616958,-076.7178164
31003,18629,18629,+41.5176025,-076.1413389
31004,18630,18630,+41.6621435,-076.0236361
31005,18631,18631,+41.0299068,-076.3043738
31006,18632,18632,+41.4593596,-076.3774948
31007,18634,18634,+41.1855121,-076.0226193
31008,18635,18635,+41.0292397,-076.2013466
31009,18636,18636,+41.3914102,-076.1136514
31010,18640,18640,+41.2982301,-075.7387253
31011,18641,18641,+41.3425150,-075.7229678
31012,18642,18642,+41.3563480,-075.7731814
31013,18643,18643,+41.3708219,-075.8404222
31014,18644,18644,+41.3279115,-075.8824052
31015,18651,18651,+41.2540405,-075.9598448
31016,18653,18653,+41.3937589,-075.8242773
31017,18655,18655,+41.1877245,-076.2032138
31018,18656,18656,+41.3330373,-076.1848396
31019,18657,18657,+41.5225105,-075.9594811
31020,18660,18660,+41.0977333,-076.0620140
31021,18661,18661,+41.0764298,-075.7408703
31022,18701,18701,+41.2436479,-075.8850286
31023,18702,18702,+41.2304821,-075.7574472
31024,18704,18704,+41.2625530,-075.9146356
31025,18705,18705,+41.2718338,-075.8427348
31026,18706,18706,+41.2033649,-075.9146231
31027,18707,18707,+41.1357502,-075.9334992
31028,18708,18708,+41.2958480,-075.9634627
31029,18709,18709,+41.2854692,-075.8963876
31030,18801,18801,+41.8263888,-075.9397114
31031,18810,18810,+41.9332946,-076.5071303
31032,18812,18812,+41.9732006,-075.9647423
31033,18814,18814,+41.7840629,-076.6072724
31034,18816,18816,+41.7571574,-075.9156331
31035,18817,18817,+41.8727224,-076.6316108
31036,18818,18818,+41.9112584,-076.0440111
31037,18821,18821,+41.9899101,-075.7227975
31038,18822,18822,+41.9701655,-075.7940886
31039,18823,18823,+41.7783103,-075.6900895
31040,18824,18824,+41.6973657,-075.7871830
31041,18825,18825,+41.8078827,-075.6077276
31042,18826,18826,+41.7457464,-075.7488934
31043,18828,18828,+41.8067237,-076.0961649
31044,18829,18829,+41.8377022,-076.1735043
31045,18830,18830,+41.9590870,-076.1144402
31046,18831,18831,+41.8942235,-076.5981179
31047,18832,18832,+41.6785551,-076.5686137
31048,18833,18833,+41.5971688,-076.4836206
31049,18834,18834,+41.8309684,-075.7209333
31050,18837,18837,+41.9150541,-076.3028378
31051,18840,18840,+41.9715522,-076.5349648
31052,18842,18842,+41.7496947,-075.6234343
31053,18843,18843,+41.7944572,-075.8995859
31054,18844,18844,+41.6909700,-075.9052387
31055,18845,18845,+41.7873690,-076.1821629
31056,18846,18846,+41.6214106,-076.2299861
31057,18847,18847,+41.9288200,-075.5790309
31058,18848,18848,+41.7510571,-076.4547414
31059,18850,18850,+41.8542573,-076.4623841
31060,18851,18851,+41.9339022,-076.1764632
31061,18853,18853,+41.7214137,-076.2769245
31062,18854,18854,+41.7906841,-076.3557474
31063,18901,18901,+40.3062672,-075.1471437
31064,18902,18902,+40.3521336,-075.0956801
31065,18912,18912,+40.3239523,-075.0564065
31066,18913,18913,+40.3793896,-075.0600099
31067,18914,18914,+40.2888235,-075.2098140
31068,18915,18915,+40.2720969,-075.2568284
31069,18917,18917,+40.3769188,-075.2059489
31070,18920,18920,+40.4977177,-075.0840336
31071,18923,18923,+40.3593414,-075.1739211
31072,18925,18925,+40.2888111,-075.0580392
31073,18929,18929,+40.2555132,-075.0801516
31074,18930,18930,+40.5210738,-075.2186731
31075,18932,18932,+40.2936158,-075.2547079
31076,18935,18935,+40.4370160,-075.4034726
31077,18936,18936,+40.2240498,-075.2309589
31078,18938,18938,+40.3510482,-074.9980492
31079,18940,18940,+40.2613145,-074.9377750
31080,18942,18942,+40.4711586,-075.1604670
31081,18944,18944,+40.3892928,-075.2344424
31082,18947,18947,+40.4228990,-075.1178388
31083,18950,18950,+40.4452213,-075.0744322
31084,18951,18951,+40.4523595,-075.3489424
31085,18954,18954,+40.2254698,-074.9930147
31086,18955,18955,+40.4766400,-075.3136936
31087,18960,18960,+40.3662368,-075.3258449
31088,18962,18962,+40.3466840,-075.2711384
31089,21872,21872,+38.4151621,-075.2991331
31090,01270,01270,+42.5152719,-073.0311664
31091,01301,01301,+42.6267614,-072.6015304
31092,01330,01330,+42.5139469,-072.8215166
31093,01331,01331,+42.5624081,-072.1910798
31094,01337,01337,+42.6893075,-072.5822487
31095,01338,01338,+42.5726518,-072.8244280
31096,01339,01339,+42.6037764,-072.8896443
31097,01340,01340,+42.6947256,-072.7110786
31098,01341,01341,+42.4969374,-072.7094144
31099,01342,01342,+42.5438893,-072.6094578
31100,01611,01611,+42.2376041,-071.8758384
31101,01612,01612,+42.2966362,-071.9296071
31102,01701,01701,+42.3201685,-071.4404090
31103,01702,01702,+42.2825761,-071.4367603
31104,01718,01718,+42.5198155,-071.4292828
31105,01719,01719,+42.4859849,-071.5209848
31106,01720,01720,+42.4839530,-071.4384947
31107,01721,01721,+42.2577546,-071.4735257
31108,01730,01730,+42.4993313,-071.2819054
31109,01951,01951,+42.7733508,-070.8502113
31110,01952,01952,+42.8447926,-070.8414757
31111,01960,01960,+42.5342016,-070.9697340
31112,01966,01966,+42.6407411,-070.6202423
31113,01969,01969,+42.7208775,-070.8912222
31114,01970,01970,+42.5244352,-070.8708593
31115,01982,01982,+42.6262226,-070.8572297
31116,01983,01983,+42.6413794,-070.9434401
31117,01984,01984,+42.6005955,-070.8834064
31118,01985,01985,+42.7995163,-070.9644110
31119,02019,02019,+42.0766822,-071.4744898
31120,02021,02021,+42.1757371,-071.1253849
31121,02025,02025,+42.2364229,-070.8144359
31122,02420,02420,+42.4570545,-071.2154642
31123,02421,02421,+42.4385472,-071.2395735
31124,02445,02445,+42.3254833,-071.1350449
31125,02446,02446,+42.3435034,-071.1222479
31126,02451,02451,+42.3978234,-071.2557077
31127,02452,02452,+42.3920725,-071.2184428
31128,19121,19121,+39.9819795,-075.1791198
31129,19122,19122,+39.9777461,-075.1458993
31130,19123,19123,+39.9644408,-075.1455262
31131,19124,19124,+40.0171190,-075.0928144
31132,19125,19125,+39.9762489,-075.1251055
31133,19126,19126,+40.0553895,-075.1375600
31134,19127,19127,+40.0281456,-075.2275493
31135,19128,19128,+40.0484835,-075.2279336
31136,19129,19129,+40.0130138,-075.1854021
31137,18964,18964,+40.3034703,-075.3378892
31138,18966,18966,+40.1884675,-075.0098978
31139,18969,18969,+40.3263042,-075.3684222
31140,18970,18970,+40.4120073,-075.3811704
31141,18972,18972,+40.5273200,-075.1246664
31142,18974,18974,+40.2170615,-075.0728030
31143,18976,18976,+40.2489055,-075.1434406
31144,18977,18977,+40.2868615,-074.8821126
31145,18980,18980,+40.2699652,-075.0171823
31146,19001,19001,+40.1259122,-075.1254415
31147,19002,19002,+40.1865872,-075.2067770
31148,19003,19003,+40.0015527,-075.2989290
31149,19004,19004,+40.0097528,-075.2315075
31150,19006,19006,+40.1504355,-075.0338988
31151,19007,19007,+40.1131786,-074.8576505
31152,19008,19008,+39.9726046,-075.3602580
31153,19009,19009,+40.1378050,-075.0642416
31154,19010,19010,+40.0236239,-075.3297267
31155,19012,19012,+40.0597666,-075.1058799
31156,19013,19013,+39.8481631,-075.3780975
31157,19014,19014,+39.8649072,-075.4329577
31158,19015,19015,+39.8686334,-075.3929450
31159,19017,19017,+39.8922294,-075.4601421
31160,19018,19018,+39.9230746,-075.2985951
31161,19020,19020,+40.1005913,-074.9389339
31162,19021,19021,+40.0896510,-074.8921835
31163,19022,19022,+39.8614404,-075.3370225
31164,19023,19023,+39.9171398,-075.2673865
31165,19025,19025,+40.1464436,-075.1619874
31166,19026,19026,+39.9503179,-075.3040423
31167,19027,19027,+40.0731178,-075.1244309
31168,19029,19029,+39.8683449,-075.2924956
31169,19030,19030,+40.1804678,-074.8372629
31170,19031,19031,+40.1091553,-075.2170047
31171,19032,19032,+39.8912957,-075.2787765
31172,19033,19033,+39.8908816,-075.3284340
31173,19034,19034,+40.1342657,-075.2048465
31174,19035,19035,+40.0513493,-075.2776415
31175,19036,19036,+39.9035782,-075.2933549
31176,19038,19038,+40.1004183,-075.1717607
31177,19040,19040,+40.1768786,-075.1055954
31178,19041,19041,+40.0074059,-075.3158373
31179,19043,19043,+39.9002832,-075.3088496
31180,19044,19044,+40.1860672,-075.1528667
31181,19046,19046,+40.1014041,-075.1055194
31182,19047,19047,+40.1799706,-074.9120964
31183,19050,19050,+39.9375365,-075.2636649
31184,19053,19053,+40.1536805,-074.9749908
31185,19054,19054,+40.1730238,-074.8188221
31186,19055,19055,+40.1503072,-074.8392180
31187,19056,19056,+40.1493390,-074.8858147
31188,19057,19057,+40.1408154,-074.8540399
31189,19060,19060,+39.8499987,-075.4936919
31190,19061,19061,+39.8288299,-075.4350692
31191,19063,19063,+39.9204601,-075.4161820
31192,19064,19064,+39.9331562,-075.3408131
31193,19066,19066,+40.0025825,-075.2490639
31194,19067,19067,+40.2062182,-074.8184396
31195,19070,19070,+39.9062482,-075.3247331
31196,19072,19072,+40.0238909,-075.2577412
31197,19073,19073,+39.9794123,-075.4354160
31198,19074,19074,+39.8859902,-075.2957559
31199,19075,19075,+40.1138800,-075.1850307
31200,19076,19076,+39.8860973,-075.3073696
31201,19078,19078,+39.8743779,-075.3221254
31202,19079,19079,+39.8989511,-075.2665916
31203,19081,19081,+39.8980484,-075.3471586
31204,19082,19082,+39.9604113,-075.2703932
31205,19083,19083,+39.9770248,-075.3120663
31206,19085,19085,+40.0369728,-075.3499130
31207,19086,19086,+39.8906315,-075.3700319
31208,19087,19087,+40.0618724,-075.4024610
31209,19090,19090,+40.1574516,-075.1247531
31210,19094,19094,+39.8748808,-075.3466419
31211,19095,19095,+40.0860022,-075.1514081
31212,19096,19096,+39.9978822,-075.2741781
31213,19102,19102,+39.9527835,-075.1655862
31214,19103,19103,+39.9528962,-075.1742983
31215,19104,19104,+39.9587188,-075.1990688
31216,19106,19106,+39.9486292,-075.1427892
31217,19107,19107,+39.9517353,-075.1586542
31218,19109,19109,+39.9496517,-075.1636541
31219,19111,19111,+40.0606116,-075.0801761
31220,19112,19112,+39.8898768,-075.1691412
31221,19113,19113,+39.8706984,-075.2471225
31222,19114,19114,+40.0693610,-075.0002638
31223,19115,19115,+40.0906983,-075.0428683
31224,19116,19116,+40.1155695,-075.0132755
31225,19118,19118,+40.0724432,-075.2124150
31226,19119,19119,+40.0533479,-075.1911124
31227,19120,19120,+40.0341472,-075.1191981
31228,19130,19130,+39.9679353,-075.1760728
31229,21874,21874,+38.3912832,-075.3519646
31230,21875,21875,+38.4399986,-075.5446952
31231,01343,01343,+42.6576246,-072.9789310
31232,01344,01344,+42.6134177,-072.4264274
31233,01346,01346,+42.6932749,-072.8231126
31234,01731,01731,+42.4567483,-071.2794840
31235,02026,02026,+42.2468719,-071.1794622
31236,02030,02030,+42.2352395,-071.2880327
31237,02032,02032,+42.1568817,-071.2161869
31238,02035,02035,+42.0613376,-071.2458016
31239,02038,02038,+42.0848585,-071.4105714
31240,02043,02043,+42.2160985,-070.8812702
